PM0-1164,1830063,1830063,+0,RPOS-MONOMER
PM0-46139,2817395,2817395,+0,RPOS-MONOMER
PM0-46139,2817395,2817395,+0,RPOD-MONOMER
PM442,960388,960388,+0,RPOD-MONOMER
PM0-45858,3774443,3774443,+0,RPOD-MONOMER
PM0-45250,2235981,2235981,+0,RPOE-MONOMER
PM170,4465386,4465386,+0,RPOD-MONOMER
PM00153,3925152,3925152,+0,RPOD-MONOMER
PM0-46072,4516465,4516465,+0,RPOD-MONOMER
PM0-45686,3352257,3352257,+0,RPOD-MONOMER
PM0-45873,3819279,3819279,+0,RPOD-MONOMER
PM0-45522,3007852,3007852,+0,RPOE-MONOMER
PM0-9720,3643261,3643261,+0,RPOH-MONOMER
PM0-9394,480018,480018,+0,RPOD-MONOMER
PM0-10022,1213336,1213336,+0,RPOD-MONOMER
PM0-44721,1097047,1097047,+0,RPOD-MONOMER
PM0-45087,1874846,1874846,+0,RPOD-MONOMER
PM0-3541,892959,892959,+0,RPON-MONOMER
PM0-10279,3193262,3193262,+0,RPOD-MONOMER
PM0-46094,4589370,4589370,+0,RPOE-MONOMER
PM0-45911,4000898,4000898,+0,RPOD-MONOMER
PM0-9371,3431672,3431672,+0,RPOD-MONOMER
PM0-46122,3667574,3667574,+0,RPOS-MONOMER
PM0-46043,4456104,4456104,+0,EG11355-MONOMER
PM00512,3865541,3865541,+0,RPOH-MONOMER
PM0-44687,1005073,1005073,+0,RPOD-MONOMER
PM0-45279,2301873,2301873,+0,EG11355-MONOMER
PM0-44579,678685,678685,+0,RPOD-MONOMER
PM0-3623,2751508,2751508,+0,RPOE-MONOMER
PM0-44499,507486,507486,+0,RPOD-MONOMER
PM0-44903,1475495,1475495,+0,RPOD-MONOMER
PM0-44711,1055445,1055445,+0,RPOE-MONOMER
PM0-8744,159195,159195,+0,RPOD-MONOMER
PM0-44840,1315265,1315265,+0,EG11355-MONOMER
PM0-45675,3319673,3319673,+0,RPOD-MONOMER
PM0-45854,3755951,3755951,+0,RPOD-MONOMER
PM00009,3382699,3382699,+0,RPOD-MONOMER
PM00312,4056130,4056130,+0,RPON-MONOMER
PM0-45659,3285423,3285423,+0,RPOD-MONOMER
PM0-45609,3197823,3197823,+0,RPOD-MONOMER
PM0-10383,1545229,1545229,+0,RPOS-MONOMER
PM0-45762,3535198,3535198,+0,RPOE-MONOMER
PM00265,1617117,1617117,+0,RPOD-MONOMER
PM0-8849,2837309,2837309,+0,RPOD-MONOMER
PM0-3324,3489670,3489670,+0,RPOS-MONOMER
PM0-9355,2912299,2912299,+0,RPOD-MONOMER
PM0-44874,1410009,1410009,+0,RPOD-MONOMER
PM00032,791304,791304,+0,RPOS-MONOMER
PM00032,791304,791304,+0,RPOD-MONOMER
PM0-45349,2490166,2490166,+0,RPOE-MONOMER
PM0-45958,4100807,4100807,+0,RPOD-MONOMER
PM0-45219,2163615,2163615,+0,RPOS-MONOMER
PM0-45219,2163615,2163615,+0,RPOD-MONOMER
PM0-10351,1358992,1358992,+0,RPOS-MONOMER
PM0-45207,2107700,2107700,+0,RPOH-MONOMER
PM0-45237,2212771,2212771,+0,RPOD-MONOMER
PM00675,4360650,4360650,+0,RPOD-MONOMER
PM0-45868,3797447,3797447,+0,RPOD-MONOMER
PM0-44849,1337217,1337217,+0,RPOE-MONOMER
PM0-44602,773932,773932,+0,RPOD-MONOMER
PM00104,2980230,2980230,+0,RPOD-MONOMER
PM0-45741,3497455,3497455,+0,RPOD-MONOMER
PM0-9625,4526000,4526000,+0,RPOD-MONOMER
PM0-2829,1542148,1542148,+0,RPOD-MONOMER
PM0-45182,2057852,2057852,+0,RPOE-MONOMER
PM0-36194,1211346,1211346,+0,RPOD-MONOMER
PM0-5581,2217545,2217545,+0,RPOS-MONOMER
PM0-44458,383932,383932,+0,RPOH-MONOMER
PM0-10205,255914,255914,+0,RPOD-MONOMER
PM0-44844,1328713,1328713,+0,RPOD-MONOMER
PM0-44905,1480951,1480951,+0,RPOE-MONOMER
PM0-7421,3086277,3086277,+0,RPOD-MONOMER
PM0-45262,2261858,2261858,+0,RPOD-MONOMER
PM0-36155,1313420,1313420,+0,RPOD-MONOMER
PM0-45702,3384325,3384325,+0,RPOH-MONOMER
PM0-44526,570070,570070,+0,RPOD-MONOMER
PM00624,3567594,3567594,+0,RPOS-MONOMER
PM0-44470,404932,404932,+0,RPOD-MONOMER
PM0-44941,1516916,1516916,+0,RPOE-MONOMER
PM0-45544,3089090,3089090,+0,RPOD-MONOMER
PM-8813,1536711,1536711,+0,RPOE-MONOMER
PM0-44949,1542849,1542849,+0,RPOD-MONOMER
PM0-45336,2453710,2453710,+0,RPOE-MONOMER
PM0-45224,2166707,2166707,+0,RPOS-MONOMER
PM0-45097,1891383,1891383,+0,RPOD-MONOMER
PM0-10554,3070757,3070757,+0,RPOD-MONOMER
PM0-45924,4016774,4016774,+0,RPOD-MONOMER
PM0-45782,3600279,3600279,+0,RPOE-MONOMER
PM0-4443,4437309,4437309,+0,RPOE-MONOMER
PM0-45593,3167710,3167710,+0,RPOH-MONOMER
PM0-45234,2192202,2192202,+0,RPOE-MONOMER
PM0-10065,1935568,1935568,+0,RPOS-MONOMER
PM0-10065,1935568,1935568,+0,RPOD-MONOMER
PM0-45632,3248488,3248488,+0,RPOD-MONOMER
PM0-45870,3797521,3797521,+0,RPOD-MONOMER
PM0-36203,367760,367760,+0,RPOD-MONOMER
PM0-44398,245993,245993,+0,RPOD-MONOMER
PM0-45158,1994921,1994921,+0,RPOD-MONOMER
PM00172,2932141,2932141,+0,RPOD-MONOMER
PM521,794285,794285,+0,RPOD-MONOMER
PM0-46110,4622261,4622261,+0,RPOH-MONOMER
PM0-45652,3265276,3265276,+0,RPOE-MONOMER
PM00339,455801,455801,+0,RPOD-MONOMER
PM0-45210,2107740,2107740,+0,RPOD-MONOMER
PM00435,3210495,3210495,+0,RPOD-MONOMER
PM0-44497,504079,504079,+0,RPOH-MONOMER
PM0-2082,440597,440597,+0,RPOD-MONOMER
PM0-45559,3117288,3117288,+0,RPOH-MONOMER
PM0-1961,1257765,1257765,+0,RPOD-MONOMER
PM0-44892,1423243,1423243,+0,RPOD-MONOMER
PM0-45011,1702423,1702423,+0,RPOD-MONOMER
PM0-45109,1908164,1908164,+0,RPOD-MONOMER
PM0-9400,1927756,1927756,+0,RPOD-MONOMER
PM0-44766,1193660,1193660,+0,EG11355-MONOMER
PM0-3625,3202197,3202197,+0,RPOE-MONOMER
PM0-45769,3575108,3575108,+0,RPOH-MONOMER
PM0-1726,1137574,1137574,+0,EG11355-MONOMER
PM0-45324,2406857,2406857,+0,RPOD-MONOMER
PM0-8734,1440939,1440939,+0,RPOH-MONOMER
PM0-45133,1943390,1943390,+0,RPOH-MONOMER
PM0-46235,793974,793974,+0,RPOD-MONOMER
PM0-45147,1977692,1977692,+0,RPOD-MONOMER
PM0-44601,773373,773373,+0,RPOH-MONOMER
PM0-9690,3079914,3079914,+0,RPOD-MONOMER
PM00199,2511031,2511031,+0,RPOD-MONOMER
PM0-45305,2379603,2379603,+0,RPOD-MONOMER
PM0-44878,1416243,1416243,+0,RPOD-MONOMER
PM0-45326,2421636,2421636,+0,RPOE-MONOMER
PM0-10214,4374532,4374532,+0,RPOS-MONOMER
PM00131,1015721,1015721,+0,RPOD-MONOMER
PM0-44885,1418367,1418367,+0,RPOD-MONOMER
PM0-45053,1804241,1804241,+0,RPOE-MONOMER
PM0-46109,4619739,4619739,+0,RPOD-MONOMER
PM0-45644,3252313,3252313,+0,RPOH-MONOMER
PM0-45749,3524265,3524265,+0,RPOD-MONOMER
PM0-45330,2438263,2438263,+0,RPOD-MONOMER
PM0-44444,320708,320708,+0,RPOD-MONOMER
PM0-44589,717567,717567,+0,RPOE-MONOMER
PM0-46045,4456088,4456088,+0,EG11355-MONOMER
PM0-9516,3453541,3453541,+0,RPOD-MONOMER
PM0-45457,2859463,2859463,+0,RPOD-MONOMER
PM0-45968,4137069,4137069,+0,RPOH-MONOMER
PM0-44477,442972,442972,+0,RPOH-MONOMER
PM0-44448,326481,326481,+0,RPOD-MONOMER
PM0-44533,579067,579067,+0,RPOD-MONOMER
PM0-9320,1314116,1314116,+0,RPOS-MONOMER
PM0-44692,1023199,1023199,+0,RPOH-MONOMER
PM0-44445,320705,320705,+0,RPOD-MONOMER
PM0-46088,4569728,4569728,+0,RPOD-MONOMER
PM0-46071,4509662,4509662,+0,RPOD-MONOMER
PM0-5982,3656368,3656368,+0,RPOS-MONOMER
PM0-45961,4104455,4104455,+0,RPOD-MONOMER
PM0-45272,2278570,2278570,+0,RPOH-MONOMER
PM0-44428,310670,310670,+0,RPOE-MONOMER
PM0-45107,1908277,1908277,+0,RPOE-MONOMER
PM0-44545,632740,632740,+0,RPOE-MONOMER
PM0-44657,914300,914300,+0,RPOH-MONOMER
PM00288,3084070,3084070,+0,RPOD-MONOMER
PM0-44654,906121,906121,+0,RPOD-MONOMER
PM0-9741,63588,63588,+0,RPOD-MONOMER
PM0-9741,63588,63588,+0,RPOH-MONOMER
PM0-45066,1831332,1831332,+0,RPOE-MONOMER
PM00049,3550532,3550532,+0,RPOD-MONOMER
PM0-9608,490534,490534,+0,RPOD-MONOMER
PM0-44475,429693,429693,+0,RPOH-MONOMER
PM00225,611890,611890,+0,RPOD-MONOMER
PM00474,3948241,3948241,+0,RPOD-MONOMER
PM0-45161,2006285,2006285,+0,RPOD-MONOMER
PM0-9745,3094642,3094642,+0,RPOH-MONOMER
PM0-9557,28288,28288,+0,RPOD-MONOMER
PM0-44472,409342,409342,+0,RPOD-MONOMER
PM439,770507,770507,+0,RPOD-MONOMER
PM0-9856,2492455,2492455,+0,RPOD-MONOMER
PM0-44706,1050527,1050527,+0,RPOE-MONOMER
PM0-9569,331263,331263,+0,RPOD-MONOMER
PM0-8642,3719088,3719088,+0,RPOE-MONOMER
PM00485,4120377,4120377,+0,RPOH-MONOMER
PM0-45896,3895502,3895502,+0,RPOD-MONOMER
PM0-45000,1667654,1667654,+0,RPOD-MONOMER
PM0-45195,2096437,2096437,+0,RPOH-MONOMER
PM0-45367,2529429,2529429,+0,RPOD-MONOMER
PM0-4202,621476,621476,+0,RPOD-MONOMER
PM0-45352,2493358,2493358,+0,RPOD-MONOMER
PM0-6882,3276725,3276725,+0,RPOD-MONOMER
PM0-45228,2184906,2184906,+0,RPOE-MONOMER
PM00217,1545396,1545396,+0,RPOD-MONOMER
PM0-45690,3364742,3364742,+0,RPOE-MONOMER
PM0-10367,1622712,1622712,+0,RPOD-MONOMER
PM0-9689,3274994,3274994,+0,RPOD-MONOMER
PM0-44787,1209362,1209362,+0,RPOE-MONOMER
PM0-45610,3197716,3197716,+0,RPOE-MONOMER
PM0-44740,1145984,1145984,+0,RPOD-MONOMER
PM0-44537,605634,605634,+0,RPOH-MONOMER
PM0-44700,1049057,1049057,+0,RPOE-MONOMER
PM0-46159,1561225,1561225,+0,RPOS-MONOMER
PM0-10230,1820326,1820326,+0,RPOD-MONOMER
PM0-45711,3390206,3390206,+0,EG11355-MONOMER
PM0-45818,3683671,3683671,+0,RPOD-MONOMER
PM0-45864,3783079,3783079,+0,RPOD-MONOMER
PM0-44776,1201482,1201482,+0,RPOE-MONOMER
PM0-45913,4002250,4002250,+0,RPOD-MONOMER
PM0-44717,1094378,1094378,+0,RPOH-MONOMER
PM0-45063,1815266,1815266,+0,RPOE-MONOMER
PM0-45135,1943568,1943568,+0,RPOH-MONOMER
PM0-10054,1753687,1753687,+0,RPOS-MONOMER
PM0-10054,1753687,1753687,+0,RPOD-MONOMER
PM0-45753,3524341,3524341,+0,RPOD-MONOMER
PM0-44393,237260,237260,+0,RPOD-MONOMER
PM0-44946,1531987,1531987,+0,RPOE-MONOMER
PM0-44564,663224,663224,+0,RPOD-MONOMER
PM0-44411,281447,281447,+0,RPOD-MONOMER
PM0-44547,632780,632780,+0,RPOD-MONOMER
PM0-2482,222714,222714,+0,RPOD-MONOMER
PM0-45089,1875746,1875746,+0,RPOD-MONOMER
PM0-45400,2657975,2657975,+0,RPOE-MONOMER
PM0-44931,1509539,1509539,+0,RPOD-MONOMER
PM0-44754,1174548,1174548,+0,RPOE-MONOMER
PM0-45785,3602338,3602338,+0,EG11355-MONOMER
PM0-8710,2039370,2039370,+0,RPOD-MONOMER
PM0-44506,518553,518553,+0,RPOD-MONOMER
PM0-44746,1152316,1152316,+0,RPOH-MONOMER
PM0-4844,1940658,1940658,+0,RPOD-MONOMER
PM0-45635,3248996,3248996,+0,RPOD-MONOMER
PM340,2246582,2246582,-1,RPOD-MONOMER
PM0-1181,191812,191812,+0,RPOD-MONOMER
PM0-9364,1144096,1144096,+0,RPOD-MONOMER
PM0-46068,4506709,4506709,+0,RPOD-MONOMER
PM0-36183,3214560,3214560,+0,RPOD-MONOMER
PM0-45464,2871414,2871414,+0,RPOD-MONOMER
PM0-9127,1272983,1272983,+0,RPOD-MONOMER
PM00038,3559994,3559994,+0,RPOD-MONOMER
PM0-45448,2780844,2780844,+0,RPOE-MONOMER
PM0-44958,1568608,1568608,+0,RPOE-MONOMER
PM0-36185,3906579,3906579,+0,RPOS-MONOMER
PM0-36185,3906579,3906579,+0,RPOD-MONOMER
PM0-45795,3607936,3607936,+0,EG11355-MONOMER
PM0-45114,1914205,1914205,+0,RPOD-MONOMER
PM0-45387,2627107,2627107,+0,RPOE-MONOMER
PM0-44525,567974,567974,+0,RPOD-MONOMER
PM181,1337214,1337214,+0,RPOD-MONOMER
PM0-44722,1099475,1099475,+0,RPOD-MONOMER
PM0-44359,146898,146898,+0,RPOD-MONOMER
PM0-44944,1530891,1530891,+0,RPOD-MONOMER
PM0-45700,3383503,3383503,+0,RPOD-MONOMER
PM0-45655,3285427,3285427,+0,RPOD-MONOMER
PM0-44967,1609898,1609898,+0,RPOE-MONOMER
PM0-45970,4141976,4141976,+0,RPOD-MONOMER
PM0-45405,2666075,2666075,+0,RPOH-MONOMER
PM0-45433,2752789,2752789,+0,RPOD-MONOMER
PM00464,3880756,3880756,+0,RPOD-MONOMER
PM00464,3880756,3880756,+0,RPOS-MONOMER
PM0-9401,1621903,1621903,+0,RPOD-MONOMER
PM0-9540,3399378,3399378,+0,RPOD-MONOMER
PM0-45770,3578882,3578882,+0,RPOH-MONOMER
PM0-10360,4002837,4002837,+0,RPOD-MONOMER
PM0-45852,3749919,3749919,+0,RPOD-MONOMER
PM0-5561,2458533,2458533,+0,RPOD-MONOMER
PM00194,357997,357997,+0,RPOD-MONOMER
PM00490,4126659,4126659,+0,RPOD-MONOMER
PM0-45844,3735244,3735244,+0,RPOD-MONOMER
PM0-9732,3527132,3527132,+0,RPOH-MONOMER
PM0-3521,3217480,3217480,+0,RPON-MONOMER
PM0-45200,2101114,2101114,+0,RPOD-MONOMER
PM0-45408,2696729,2696729,+0,RPOD-MONOMER
PM0-46073,4516402,4516402,+0,RPOD-MONOMER
PM0-36195,3841933,3841933,+0,RPOD-MONOMER
PM0-44791,1212507,1212507,+0,RPOD-MONOMER
PM0-10474,4092408,4092408,+0,RPON-MONOMER
PM0-44354,118681,118681,+0,RPOE-MONOMER
PM0-45903,3938729,3938729,+0,EG11355-MONOMER
PM0-46217,2753608,2753608,+0,RPOD-MONOMER
PM0-44456,380074,380074,+0,RPOE-MONOMER
PM0-44710,1055443,1055443,+0,RPOE-MONOMER
PM683,1346968,1346968,+0,RPOD-MONOMER
PM0-45545,3090906,3090906,+0,RPOH-MONOMER
PM00210,2848649,2848649,+0,RPON-MONOMER
PM0-44490,489942,489942,+0,RPOE-MONOMER
PM0-5201,4549357,4549357,+0,RPOD-MONOMER
PM0-36193,3946044,3946044,+0,RPOS-MONOMER
PM0-45383,2620896,2620896,+0,EG11355-MONOMER
PM0-8061,1634627,1634627,+0,RPOD-MONOMER
PM0-46128,1984172,1984172,+0,RPOS-MONOMER
PM0-44794,1216530,1216530,+0,RPON-MONOMER
PM00030,4380435,4380435,+0,RPOS-MONOMER
PM00030,4380435,4380435,+0,RPOD-MONOMER
PM00016,808525,808525,+0,RPOD-MONOMER
PM0-45496,2982216,2982216,+0,RPOD-MONOMER
PM339,42325,42325,+0,RPOD-MONOMER
PM524,4375768,4375768,+0,RPOS-MONOMER
PM0-46017,4354530,4354530,+0,EG11355-MONOMER
PM0-44634,849527,849527,+0,RPOD-MONOMER
PM0-44897,1435082,1435082,+0,RPOD-MONOMER
PM00544,1554620,1554620,+1,RPOD-MONOMER
PM00174,3845221,3845221,+0,RPOD-MONOMER
PM0-8705,484923,484923,+0,RPOD-MONOMER
PM0-3684,2549265,2549265,+0,RPOE-MONOMER
PM0-45530,3030960,3030960,+0,RPOD-MONOMER
PM0-46092,4587018,4587018,+0,RPOH-MONOMER
PM00658,3980387,3980387,+0,RPOD-MONOMER
PM0-44753,1168242,1168242,+0,RPOD-MONOMER
PM00177,1697337,1697337,+0,RPOD-MONOMER
PM0-10286,2241870,2241870,+0,RPOD-MONOMER
PM0-45603,3183364,3183364,+0,RPOD-MONOMER
PM0-9567,2836036,2836036,+0,RPOD-MONOMER
PM00505,4481942,4481942,+0,RPOD-MONOMER
PM00440,3316319,3316319,+0,RPOD-MONOMER
PM00379,1840332,1840332,+0,RPOD-MONOMER
PM0-45064,1815336,1815336,+0,EG11355-MONOMER
PM0-45537,3084272,3084272,+0,RPOE-MONOMER
PM0-45412,2710827,2710827,+0,RPOD-MONOMER
PM0-4432,3099766,3099766,+0,RPOE-MONOMER
PM0-8528,1524044,1524044,+0,RPOS-MONOMER
PM0-44453,345660,345660,+0,RPOH-MONOMER
PM0-1346,4205886,4205886,+0,RPOD-MONOMER
PM0-1346,4205886,4205886,+0,RPOH-MONOMER
PM0-45562,3128047,3128047,+0,RPOD-MONOMER
PM0-45907,3948198,3948198,+0,RPOD-MONOMER
PM0-45959,4100776,4100776,+0,RPOD-MONOMER
PM0-45093,1878791,1878791,+0,RPOD-MONOMER
PM0-44439,319394,319394,+0,RPOD-MONOMER
PM0-45178,2042787,2042787,+0,RPOH-MONOMER
PM0-44586,688445,688445,+0,RPON-MONOMER
PM0-46127,269450,269450,+0,RPOS-MONOMER
PM0-45171,2036864,2036864,+0,RPOD-MONOMER
PM00667,1990204,1990204,+0,RPOD-MONOMER
PM0-44523,568010,568010,+0,RPON-MONOMER
PM0-8727,3411724,3411724,+0,RPOD-MONOMER
PM0-45058,1805603,1805603,+0,RPOE-MONOMER
PM0-46270,1063260,1063260,+0,RPOS-MONOMER
PM0-46270,1063260,1063260,+0,RPOD-MONOMER
PM00296,102867,102867,+0,RPOD-MONOMER
PM00296,102867,102867,+0,RPOS-MONOMER
PM0-10543,1214975,1214975,+0,RPOD-MONOMER
PM0-10543,1214975,1214975,+0,RPOS-MONOMER
PM0-10408,637916,637916,+0,RPOD-MONOMER
PM0-45535,3053573,3053573,+0,RPOD-MONOMER
PM00619,3490417,3490417,+0,RPOD-MONOMER
PM0-45368,2529405,2529405,+0,RPOE-MONOMER
PM0-44989,1642999,1642999,+0,RPOD-MONOMER
PM00132,3303882,3303882,+0,RPOD-MONOMER
PM0-46024,4389589,4389589,+0,RPOD-MONOMER
PM00208,4297430,4297430,+0,RPON-MONOMER
PM0-44617,799932,799932,+0,RPOD-MONOMER
PM0-45106,1906924,1906924,+0,RPOD-MONOMER
PM0-1901,4366626,4366626,+0,RPOH-MONOMER
PM0-45320,2389739,2389739,+0,RPOD-MONOMER
PM0-9561,3988797,3988797,+0,RPOD-MONOMER
PM0-45751,3524296,3524296,+0,RPOE-MONOMER
PM0-44917,1493157,1493157,+0,RPOD-MONOMER
PM0-46115,4638381,4638381,+0,RPOD-MONOMER
PM0-45754,3524425,3524425,+0,EG11355-MONOMER
PM0-44795,1218037,1218037,+0,RPOE-MONOMER
PM0-45198,2097759,2097759,+0,RPOD-MONOMER
PM0-45801,3617026,3617026,+0,RPOD-MONOMER
PM0-45307,2383806,2383806,+0,RPOD-MONOMER
PM0-46085,4561757,4561757,+0,RPOE-MONOMER
PM0-1729,1243779,1243779,+0,EG11355-MONOMER
PM00066,986315,986315,+0,RPOD-MONOMER
PM0-44977,1622567,1622567,+0,RPOD-MONOMER
PM0-8,4589435,4589435,+0,RPOD-MONOMER
PM0-44489,489548,489548,+0,EG11355-MONOMER
PM0-44775,1201408,1201408,+0,RPOD-MONOMER
PM0-9712,1744226,1744226,+0,RPOH-MONOMER
PM0-45972,4146452,4146452,+0,RPOH-MONOMER
PM0-10017,1120243,1120243,+0,RPOD-MONOMER
PM0-45905,3944803,3944803,+0,EG11355-MONOMER
PM0-44841,1328827,1328827,+0,RPOD-MONOMER
PM0-45382,2593960,2593960,+0,RPON-MONOMER
PM00672,3316397,3316397,+0,RPOD-MONOMER
PM0-45875,3826714,3826714,+0,RPOD-MONOMER
PM0-45569,3132106,3132106,+0,RPOD-MONOMER
PM0-45552,3107543,3107543,+0,RPOE-MONOMER
PM0-46111,4628589,4628589,+0,RPOS-MONOMER
PM0-45131,1939857,1939857,+0,RPOE-MONOMER
PM0-46096,4592867,4592867,+0,RPOE-MONOMER
PM0-46075,4518563,4518563,+0,EG11355-MONOMER
PM0-45582,3159204,3159204,+0,RPOD-MONOMER
PM0-45518,3004246,3004246,+0,RPOE-MONOMER
PM0-44749,1161050,1161050,+0,RPOD-MONOMER
PM0-10368,635909,635909,+0,RPOD-MONOMER
PM0-45524,3013189,3013189,+0,RPOD-MONOMER
PM-8807,4254621,4254621,+0,RPOE-MONOMER
PM0-44908,1485255,1485255,+0,EG11355-MONOMER
PM0-10249,1790111,1790111,+0,RPOE-MONOMER
PM0-44806,1241387,1241387,+0,RPOD-MONOMER
PM00350,754627,754627,+1,RPOD-MONOMER
PM923,4199735,4199735,+0,RPON-MONOMER
PM00243,848173,848173,+0,RPOS-MONOMER
PM00243,848173,848173,+0,RPOD-MONOMER
PM0-45777,3584752,3584752,+0,RPOH-MONOMER
PM0-46107,4607379,4607379,+0,RPOD-MONOMER
PM0-44975,1622540,1622540,+0,RPOE-MONOMER
PM0-36161,2212862,2212862,+0,RPOS-MONOMER
PM0-36161,2212862,2212862,+0,RPOD-MONOMER
PM0-44529,571537,571537,+0,RPOH-MONOMER
PM0-44866,1389896,1389896,+0,RPOH-MONOMER
PM0-9742,231064,231064,+0,RPOH-MONOMER
PM0-8703,1262779,1262779,+0,EG11355-MONOMER
PM0-45504,2985530,2985530,+0,RPOD-MONOMER
PM0-10482,2585572,2585572,+0,RPON-MONOMER
PM0-2002,594685,594685,+0,RPOD-MONOMER
PM0-44925,1500369,1500369,+0,RPOD-MONOMER
PM0-45506,2986458,2986458,+0,RPOD-MONOMER
PM0-46014,4354485,4354485,+0,RPOD-MONOMER
PM00451,3638006,3638006,+0,RPOD-MONOMER
PM0-44673,950451,950451,+0,RPOD-MONOMER
PM0-44936,1515245,1515245,+0,RPOE-MONOMER
PM0-10525,4156417,4156417,+0,RPOD-MONOMER
PM0-45323,2406853,2406853,+0,RPOH-MONOMER
PM0-5023,4460861,4460861,+0,RPOD-MONOMER
PM00523,208411,208411,+0,RPOD-MONOMER
PM0-10370,3799159,3799159,+0,RPOD-MONOMER
PM00173,3103673,3103673,+0,RPOD-MONOMER
PM0-45422,2739337,2739337,+0,RPOD-MONOMER
PM0-45725,3421729,3421729,+0,EG11355-MONOMER
PM0-1984,1365953,1365953,+0,RPOD-MONOMER
PM00420,2748769,2748769,+0,RPOH-MONOMER
PM0-45355,2512344,2512344,+0,EG11355-MONOMER
PM0-9325,453573,453573,+0,RPOD-MONOMER
PM0-8561,1804347,1804347,+0,RPOS-MONOMER
PM0-3382,3037844,3037844,+0,RPOD-MONOMER
PM0-45707,3387483,3387483,+0,RPOD-MONOMER
PM0-45553,3109233,3109233,+0,RPOD-MONOMER
PM0-45076,1852948,1852948,+0,RPOE-MONOMER
PM0-10330,812716,812716,+0,RPOD-MONOMER
PM0-9327,1647621,1647621,+0,RPOD-MONOMER
PM0-45268,2268700,2268700,+0,RPOD-MONOMER
PM0-45247,2228515,2228515,+0,RPOD-MONOMER
PM00011,784814,784814,+0,RPOD-MONOMER
PM0-44361,146957,146957,+0,RPOH-MONOMER
PM0-4423,3791993,3791993,+0,RPOE-MONOMER
PM0-1725,1129388,1129388,+0,EG11355-MONOMER
PM0-45302,2371588,2371588,+0,RPOD-MONOMER
PM0-44786,1208895,1208895,+0,RPON-MONOMER
PM0-44928,1500347,1500347,+0,RPOE-MONOMER
PM0-45588,3166393,3166393,+0,RPOD-MONOMER
PM0-3847,1073249,1073249,+0,RPON-MONOMER
PM0-10437,3965823,3965823,+0,RPOD-MONOMER
PM0-36173,2813087,2813087,+0,RPOS-MONOMER
PM0-45445,2765562,2765562,+0,RPOH-MONOMER
PM0-1358,3637871,3637871,+0,RPOS-MONOMER
PM00421,2802585,2802585,+0,RPOS-MONOMER
PM00421,2802585,2802585,+0,RPOD-MONOMER
PM00305,4352828,4352828,+0,RPOD-MONOMER
PM0-45780,3595981,3595981,+0,RPOS-MONOMER
PM00262,4112522,4112522,+0,RPOD-MONOMER
PM0-45062,1811279,1811279,+0,RPOD-MONOMER
PM0-45074,1852007,1852007,+0,RPOE-MONOMER
PM0-45220,2165572,2165572,+0,RPOD-MONOMER
PM00524,2411481,2411481,+0,RPOH-MONOMER
PM0-45157,1994875,1994875,+0,RPOD-MONOMER
PM0-44357,144965,144965,+0,RPOE-MONOMER
PM0-45176,2040318,2040318,+0,RPOE-MONOMER
PM0-4427,865617,865617,+0,RPOD-MONOMER
PM0-5302,4212179,4212179,+0,RPOD-MONOMER
PM00028,3408268,3408268,+0,RPOD-MONOMER
PM0-44356,131466,131466,+0,RPOD-MONOMER
PM0-45420,2723834,2723834,+0,RPOD-MONOMER
PM0-10418,4603800,4603800,+0,RPOD-MONOMER
PM0-45154,1987588,1987588,+0,RPOD-MONOMER
PM00517,953726,953726,+0,RPOD-MONOMER
PM0-45120,1920108,1920108,+0,RPOD-MONOMER
PM0-46157,1480928,1480928,+0,RPOD-MONOMER
PM0-9611,4577940,4577940,+0,RPOD-MONOMER
PM0-44743,1145972,1145972,+0,RPOE-MONOMER
PM0-45391,2639976,2639976,+0,RPOE-MONOMER
PM0-9716,705222,705222,+0,RPOD-MONOMER
PM0-9716,705222,705222,+0,RPOH-MONOMER
PM0-44385,214195,214195,+0,RPOD-MONOMER
PM0-45474,2903688,2903688,+0,RPOD-MONOMER
PM0-45263,2263442,2263442,+0,RPOD-MONOMER
PM0-45589,3167309,3167309,+0,RPOD-MONOMER
PM0-45055,1804194,1804194,+0,RPOD-MONOMER
PM0-44520,558026,558026,+0,RPOD-MONOMER
PM0-45012,1702897,1702897,+0,RPOD-MONOMER
PM00433,3208668,3208668,+0,RPOD-MONOMER
PM0-44392,237235,237235,+0,RPOD-MONOMER
PM00340,494299,494299,+0,RPOH-MONOMER
PM0-2522,3056571,3056571,+0,RPOD-MONOMER
PM0-36220,3656077,3656077,+0,RPOS-MONOMER
PM0-36220,3656077,3656077,+0,RPOD-MONOMER
PM0-45994,4276341,4276341,+0,RPOD-MONOMER
PM0-44339,11913,11913,+0,RPOD-MONOMER
PM0-45558,3117342,3117342,+0,RPOD-MONOMER
PM0-8864,1590506,1590506,+0,RPOD-MONOMER
PM0-45492,2969269,2969269,+0,EG11355-MONOMER
PM0-45189,2077441,2077441,+0,RPOD-MONOMER
PM449,3740641,3740641,+0,RPOD-MONOMER
PM0-45468,2890594,2890594,+0,RPOE-MONOMER
PM562,1236761,1236761,+0,RPOD-MONOMER
PM0-46001,4292291,4292291,+0,RPOE-MONOMER
PM00554,156224,156224,+0,RPOS-MONOMER
PM0-45371,2549943,2549943,+0,EG11355-MONOMER
PM0-45825,3694418,3694418,+0,RPOD-MONOMER
PM00531,1341500,1341500,+0,RPOS-MONOMER
