b1119,1177816,1178727,1
b1120,1178854,1179582,1
b1121,1179702,1180490,-1
b1122,1180487,1180948,-1
b1123,1181006,1182052,-1
b1124,1182049,1182843,-1
b1125,1182840,1183667,-1
b1126,1183681,1184817,-1
b1127,1185067,1186293,1
b1128,1186342,1187463,-1
b1129,1187539,1188999,-1
b1130,1188999,1189670,-1
b1131,1189839,1191209,-1
b1132,1191213,1191854,-1
b1133,1191890,1192996,-1
b1134,1193050,1193511,-1
b1135,1193521,1194174,-1
b1136,1194346,1195596,1
b1137,1196090,1196755,-1
b1138,1196756,1197460,-1
b1139,1197918,1198811,1
b1140,1198902,1200029,-1
b1141,1200010,1200255,-1
b1143,1200720,1201061,1
b1144,1200999,1201307,-1
b1145,1201482,1202156,-1
b1146,1202247,1202447,1
b1147,1202491,1203048,1
b1148,1203045,1203383,1
b4692,1203393,1203626,1
b4693,1203627,1204760,1
b1150,1204772,1204954,1
b1151,1204954,1205365,1
b1152,1205366,1206145,1
b1153,1206136,1206720,1
b1154,1206724,1207353,1
b1155,1207355,1207768,1
b1156,1207740,1208342,-1
b1157,1208342,1208842,-1
b1158,1208908,1209462,1
b1159,1209569,1210402,1
b4519,1210636,1210800,1
b1160,1210903,1211226,-1
b1161,1211926,1212330,-1
b1162,1212551,1213282,-1
b1163,1213487,1214698,-1
b1164,1215012,1215248,1
b1165,1215291,1215563,1
b1166,1215592,1215858,1
b1167,1215971,1216219,1
b1168,1216551,1218074,1
b4520,1218206,1218424,1
b4491,1218824,1221471,1
b1171,1221528,1221857,-1
b1172,1221867,1222211,-1
b4593,1222213,1222386,-1
b4594,1222487,1222672,1
b4521,1222787,1223130,1
b1174,1223502,1223768,-1
b1175,1223772,1224584,-1
b1176,1224608,1225303,-1
b1177,1225823,1226191,1
b1178,1226294,1226695,-1
b1179,1226937,1227230,1
b1180,1227302,1227961,1
b1181,1228038,1228499,1
b1182,1228706,1229617,-1
b1183,1229990,1230409,1
b1184,1230409,1231677,1
b1185,1231723,1232253,-1
b1186,1232399,1233940,-1
b1187,1234161,1234880,1
b1188,1234932,1236464,-1
b1189,1236794,1238092,1
b1190,1238102,1239172,1
b1191,1239558,1241294,-1
b1192,1241389,1242303,-1
b1193,1242403,1243014,1
b1194,1243016,1243750,-1
b1195,1243951,1244205,1
b1196,1244383,1244823,1
b1197,1244902,1246599,-1
b1198,1246919,1248337,-1
b1199,1248348,1248980,-1
b1200,1248991,1250061,-1
b1201,1250289,1252208,1
b1202,1252308,1255175,-1
b1203,1255944,1257035,-1
b1204,1257152,1257736,-1
b1205,1258014,1258292,1
b1206,1258347,1260026,-1
b1207,1260151,1261098,-1
b1208,1261249,1262100,-1
b1209,1262100,1262723,-1
b1210,1262937,1264193,1
b1211,1264235,1265317,1
b1212,1265317,1266150,1
b1213,1266147,1266539,1
b1214,1266543,1267352,1
b1215,1267388,1268242,1
b4419,1268391,1268498,-1
b4421,1268926,1269033,-1
b4423,1269461,1269568,-1
b1216,1269972,1271072,-1
b1217,1271342,1271572,1
b1218,1271730,1272425,1
b1219,1272469,1272822,-1
b1220,1273007,1274401,1
b1221,1274402,1275052,-1
b1222,1275045,1276841,-1
b1223,1277180,1278571,1
b1224,1279087,1282830,1
b1225,1282827,1284365,1
b1226,1284362,1285072,1
b1227,1285072,1285749,1
b1229,1286310,1286399,-1
b1232,1287005,1287847,-1
b1233,1287897,1288355,-1
b1234,1288468,1289373,1
b1235,1289465,1290478,1
b1236,1290680,1291588,1
b1237,1291732,1292145,-1
b1238,1292750,1293367,1
b4573,1293649,1294545,-1
b1241,1294669,1297344,-1
b1242,1297821,1298468,1
b1243,1299206,1300837,1
b1244,1300923,1301843,1
b1245,1301858,1302766,1
b1246,1302778,1303791,1
b1247,1303788,1304792,1
b1248,1304845,1305174,-1
b1249,1305209,1306669,-1
b4595,1306812,1306985,1
b1250,1307040,1308293,-1
b1251,1308593,1308889,-1
b1252,1309113,1309832,1
b1253,1309872,1310270,-1
b1254,1310375,1310914,-1
b1255,1310944,1311687,-1
b1256,1312044,1312682,1
b1257,1312742,1313248,-1
b1258,1313294,1313794,-1
b1259,1313880,1314059,-1
b1260,1314440,1315246,-1
b1261,1315246,1316439,-1
b1262,1316451,1317809,-1
b1263,1317813,1319408,-1
b1264,1319408,1320970,-1
b1265,1321062,1321106,-1
b1266,1321244,1322125,1
b1267,1322122,1322742,1
b1268,1322770,1324665,1
b1269,1324876,1325751,1
b1270,1325791,1326381,-1
b1271,1326378,1327136,-1
b1272,1327356,1328405,1
b1273,1328441,1328692,-1
b1274,1329072,1331669,1
b1275,1331879,1332853,1
b4522,1333184,1333312,1
b4523,1333315,1333482,1
b1276,1333855,1336530,1
b1277,1336594,1337184,-1
b1278,1337354,1338118,1
b1279,1338267,1338575,1
b1280,1338582,1339751,1
b1281,1339945,1340682,1
b1282,1340682,1341008,1
b1283,1341134,1341352,-1
b1284,1341621,1342370,-1
b4596,1342460,1342633,-1
b1285,1342781,1344766,-1
b4672,1344820,1344924,1
b1286,1345002,1346936,-1
b1287,1347004,1348131,-1
b1288,1348275,1349063,-1
b1289,1349431,1349784,-1
b1290,1349852,1350658,-1
b1291,1350660,1351652,-1
b1292,1351652,1352542,-1
b1293,1352529,1353494,-1
b1294,1353491,1355134,-1
b1295,1355447,1355692,-1
b1296,1355826,1357211,-1
b1297,1357514,1358932,-1
b1298,1359144,1359908,1
b1299,1359935,1360492,1
b1300,1360767,1362254,1
b1301,1362256,1363536,1
b1302,1363574,1364839,1
b1303,1364959,1365936,-1
b1304,1366103,1366771,1
b1305,1366825,1367049,1
b1306,1367049,1367408,1
b1307,1367417,1367638,1
b1308,1367713,1368027,1
b1309,1368240,1369919,1
b1310,1369933,1371225,1
b1311,1371246,1372127,1
b1312,1372114,1372956,1
b1313,1372987,1374039,1
b1314,1374058,1374846,1
b1315,1374856,1375911,1
b1316,1375908,1378175,1
b1317,1378172,1378831,1
b4524,1378845,1379926,1
b1319,1379971,1380876,1
b1320,1380987,1381985,-1
b1321,1382141,1383538,1
b1322,1383535,1384596,1
b1323,1384744,1386285,1
b1324,1386329,1386835,-1
b1325,1386954,1387919,1
b1326,1387894,1388622,-1
b4525,1388749,1388886,-1
b4673,1388892,1388957,-1
b1327,1388957,1389877,-1
b1328,1390015,1390914,1
b1329,1391251,1392864,1
b1330,1392915,1393946,-1
b1331,1394100,1395116,1
b1332,1395389,1395646,1
b1333,1395696,1396646,-1
b1334,1396798,1397550,-1
b1335,1397745,1398260,-1
b1336,1398271,1399797,-1
b1337,1399834,1401279,-1
b1338,1401279,1402589,-1
b1339,1402765,1403673,1
b1340,1404003,1404566,1
b1341,1404587,1405819,-1
b1342,1406074,1407057,1
b1343,1407535,1408908,1
b1344,1409037,1409972,-1
b1345,1410024,1411259,-1
b1346,1411261,1411476,-1
b1347,1411555,1411764,-1
b1348,1411757,1411951,-1
b1349,1412008,1412817,-1
b1350,1412810,1415410,-1
b1351,1415512,1415787,-1
b4526,1415862,1416032,-1
b1352,1416032,1416253,-1
b1353,1416695,1417183,1
b4527,1417180,1417335,-1
b1355,1417346,1417480,-1
b1356,1417789,1418265,-1
b1357,1418389,1418685,1
b1358,1418708,1419130,1
b1359,1419143,1420000,1
b1360,1420007,1420753,1
b1361,1420725,1421224,1
b1362,1421225,1421668,1
b4528,1421424,1421609,1
b1363,1421806,1423263,1
b1365,1423401,1423664,1
b1366,1423654,1424106,1
b1368,1424478,1425410,1
b4570,1425413,1427008,1
b1370,1425770,1426750,-1
b1372,1427073,1430435,1
b1373,1430435,1431010,1
b1374,1431108,1431698,-1
b1375,1432015,1432248,-1
b4638,1432982,1433032,-1
b1376,1433209,1433643,-1
b1377,1433784,1434917,-1
b1378,1435284,1438808,-1
b4529,1439082,1439348,1
b1379,1439345,1439767,-1
b1380,1439878,1440867,-1
b1381,1441075,1443714,1
b1382,1443711,1443896,1
b1383,1443904,1444230,1
b1384,1444402,1445307,-1
b1385,1445543,1447042,1
b1386,1447100,1449373,-1
b1387,1449621,1451666,-1
b1388,1451951,1452880,1
b1389,1452892,1453179,1
b1390,1453188,1453934,1
b1391,1453949,1454446,1
b1392,1454454,1455524,1
b1393,1455521,1456288,1
b1394,1456288,1457076,1
b1395,1457078,1458505,1
b1396,1458495,1458917,1
b1397,1458917,1460122,1
b1398,1460149,1461462,1
b1399,1461563,1462513,1
b1400,1462495,1463085,1
b4674,1463189,1463254,-1
b4492,1463416,1472037,1
b1402,1465945,1466850,-1
b1403,1466808,1467173,-1
b1404,1467382,1468533,1
b1406,1472245,1473105,1
b1407,1473168,1475474,1
b1408,1475645,1476250,1
b1409,1476250,1477146,1
b1410,1477162,1478919,1
b1411,1478933,1480225,1
b1412,1480279,1480884,-1
b1413,1481085,1484987,1
b1414,1485259,1486059,1
b1415,1486256,1487695,1
b4493,1487737,1488737,-1
b1418,1488926,1489456,1
b1419,1489701,1489874,1
b4428,1489946,1490095,-1
b1420,1489986,1490153,-1
b1421,1490494,1492134,1
b1422,1492172,1493095,-1
b1423,1493312,1494655,1
b1424,1494880,1496535,1
b1426,1496675,1496899,1
b1427,1496962,1497501,1
b1428,1497493,1498473,-1
b1429,1498597,1499589,1
b1430,1499586,1500179,1
b1431,1500481,1501149,1
b4578,1501242,1501673,-1
b1432,1501741,1502889,1
b1433,1502929,1504104,-1
b1434,1504196,1504732,1
b1435,1504805,1506766,1
b1436,1506858,1507088,-1
b4532,1507310,1507486,1
b1438,1507532,1507948,1
b1439,1508027,1509433,1
b1440,1509678,1510823,1
b1441,1510841,1511854,1
b1442,1511855,1512796,1
b1443,1512786,1513580,1
b1444,1513602,1515026,1
b4598,1515123,1515218,-1
b1445,1515413,1515586,1
b1446,1515672,1515905,1
b1447,1515906,1516355,-1
b1448,1516352,1516870,-1
b1449,1517051,1518088,1
b1450,1518286,1518951,1
b1451,1518987,1521089,-1
b1452,1521331,1522392,1
b1453,1522505,1524004,-1
b1454,1524271,1524888,1
b1455,1524964,1525176,1
b1456,1525926,1527962,1
b1457,1527946,1528428,1
b1459,1528610,1529663,1
b1460,1529840,1530976,1
b1461,1531076,1531309,1
b1462,1531306,1531875,-1
b1463,1532048,1532893,1
b1464,1532989,1533882,-1
b1465,1533961,1534641,-1
b1466,1534638,1535333,-1
b1467,1535333,1536877,-1
b1468,1536874,1540614,-1
b1469,1540696,1542084,-1
b1471,1542408,1543738,-1
b1472,1543774,1544052,-1
b1473,1544312,1545193,-1
b1474,1545425,1548472,1
b1475,1548485,1549369,1
b1476,1549362,1550015,1
b1477,1550422,1550706,-1
b1478,1550852,1551862,-1
b1479,1551996,1553693,-1
b1480,1553850,1553987,-1
b1481,1554089,1554304,-1
b1482,1554649,1555080,1
b1483,1555136,1556062,-1
b1484,1556055,1557041,-1
b1485,1557038,1557934,-1
b1486,1557931,1558953,-1
b1487,1558955,1560505,-1
b1488,1560519,1561100,-1
b1489,1561358,1563757,-1
b1490,1563782,1565164,-1
b1491,1565528,1566847,-1
b1492,1566978,1568513,-1
b1493,1568669,1570069,-1
b1494,1570431,1573226,-1
b1495,1573271,1575643,-1
b1496,1575681,1577366,-1
b1497,1577657,1578814,-1
b1498,1578866,1580548,-1
b1499,1580950,1581711,-1
b1500,1581786,1581983,-1
b1501,1582231,1584510,-1
b1502,1584844,1585758,-1
b1503,1585817,1586320,-1
b1504,1586333,1586863,-1
b1505,1586877,1588103,-1
b1506,1588358,1588560,-1
b1507,1588878,1590200,-1
b1508,1590200,1590466,-1
b4696,1590689,1596011,-1
b1511,1596641,1598233,-1
b1512,1598312,1599265,-1
b1513,1599514,1601049,1
b1514,1601043,1602071,1
b1515,1602071,1603063,1
b1516,1603075,1604097,1
b1517,1604124,1604999,1
b1518,1605023,1605313,1
b1519,1605370,1606128,1
b1520,1606132,1607046,-1
b1521,1607253,1608704,-1
b1522,1608931,1609878,-1
b1523,1609990,1610349,-1
b1524,1610349,1611275,-1
b1525,1611339,1612727,-1
b1526,1612828,1613709,1
b1527,1613787,1614902,1
b1528,1615052,1616242,1
b1529,1616267,1616932,-1
b1530,1617144,1617578,1
b1531,1617598,1617981,1
b1532,1618013,1618231,1
b1533,1618262,1619161,-1
b1534,1619356,1620543,1
b4599,1620670,1620765,1
b1535,1620984,1621874,-1
b1536,1622129,1622521,-1
b1537,1622797,1623315,1
b1538,1623359,1625404,-1
b1539,1625541,1626287,1
b1540,1626376,1627062,1
b1541,1627239,1627442,1
b1542,1627477,1628937,-1
b4600,1629026,1650862,-1
b1544,1631096,1631329,1
b1545,1631646,1632236,1
b1546,1632334,1632909,-1
b1547,1632909,1633871,-1
b1548,1633864,1634391,-1
b4533,1634780,1635013,1
b1549,1635071,1635481,1
b1550,1635633,1635806,-1
b1551,1635978,1636133,-1
b1552,1636479,1636691,-1
b1553,1637054,1637551,-1
b4689,1637104,1637358,-1
b1554,1637548,1638081,-1
b1555,1638078,1638389,-1
b1556,1638394,1638609,-1
b1557,1639363,1639578,-1
b1558,1639879,1640091,1
b1559,1640513,1641265,-1
b1560,1641279,1642328,-1
b1561,1642675,1642926,-1
b1562,1643143,1643298,-1
b1563,1643370,1643657,-1
b1564,1643657,1643896,-1
b1565,1643921,1644226,1
b1566,1644429,1644761,1
b1567,1645198,1645380,-1
b1568,1645382,1645660,-1
b1569,1645644,1645874,-1
b1570,1645958,1646365,1
b1571,1646532,1646687,1
b1572,1646689,1646817,1
b1573,1646847,1647065,1
b1575,1647633,1647821,1
b1576,1647818,1648009,1
b1577,1648102,1648866,1
b1578,1648869,1649561,1
b1579,1649575,1650732,1
b1580,1650920,1651939,-1
b1581,1651951,1653165,-1
b1582,1653371,1653697,-1
b1583,1653832,1654173,1
b1584,1654208,1654768,1
b1585,1654771,1655481,-1
b1586,1655589,1655894,1
b1587,1656093,1658519,1
b1588,1658580,1661003,1
b1589,1661014,1661631,1
b1590,1661633,1662487,1
b1591,1662530,1663144,1
b1592,1663339,1664595,1
b1593,1664548,1665243,-1
b1594,1665368,1666588,-1
b1595,1666723,1667616,-1
b1596,1667723,1668976,1
b1597,1669400,1669708,1
b4601,1669801,1669884,1
b1598,1669984,1670805,1
b1599,1670844,1671173,-1
b1600,1671160,1671525,-1
b1601,1671937,1672971,1
b1602,1672996,1674384,-1
b1603,1674395,1675927,-1
b1604,1676451,1677395,1
b1605,1677581,1678963,1
b1606,1679000,1679722,1
b1607,1679719,1680054,-1
b1608,1680183,1680902,1
b1609,1680906,1682207,1
b1610,1682283,1683212,1
b1611,1683209,1684612,-1
b1612,1684755,1686401,-1
b1613,1686600,1687775,1
b1614,1687876,1689384,1
b1615,1689610,1690875,-1
b1616,1690914,1692287,-1
b1617,1692284,1694095,-1
b1618,1694486,1695076,-1
b1619,1695297,1696064,-1
b1620,1696176,1697204,-1
b1621,1697379,1698971,1
b1622,1698981,1700153,1
b1623,1700257,1701258,1
b1624,1701292,1702332,-1
b4409,1702575,1702700,1
b1625,1702973,1703188,1
b1626,1703274,1703714,1
b1627,1703791,1704372,1
b1628,1704372,1704950,1
b1629,1704943,1707165,1
b1630,1707166,1708224,1
b1631,1708228,1708848,1
b1632,1708852,1709547,1
b1633,1709547,1710182,1
b1634,1710793,1712295,1
b1635,1712401,1713006,1
b1636,1713050,1713913,-1
b1637,1713972,1715246,-1
b1638,1715375,1716031,-1
b1639,1716090,1716419,-1
b1640,1716517,1717626,-1
b1641,1717900,1718367,1
b1642,1718414,1718848,-1
b1643,1719049,1719285,1
b1644,1719288,1720145,1
b1645,1720145,1722157,1
b1646,1722158,1722679,-1
b1647,1722760,1723656,-1
b1648,1723705,1723944,-1
b1649,1724047,1724646,1
b1650,1724683,1725780,1
b1651,1725861,1726268,1
b1652,1726371,1727018,1
b1653,1727111,1731727,1
b1654,1731778,1732125,-1
b1655,1732459,1733274,1
b1656,1733402,1733983,1
b1657,1734145,1735314,-1
b4602,1735480,1735569,-1
b1658,1735868,1736893,1
b1659,1736890,1737822,-1
b1660,1737935,1739146,1
b1661,1739437,1740585,1
b1662,1740625,1741266,-1
b1663,1741481,1742854,1
b1664,1742895,1744151,-1
b1667,1744724,1745029,1
b1668,1745155,1746759,1
b1669,1746771,1747583,-1
b1670,1747587,1748372,-1
b1671,1748369,1749037,-1
b1672,1749101,1749748,-1
b1673,1749752,1751854,-1
b1674,1751875,1752501,-1
b1675,1752956,1753165,-1
b1676,1753722,1755134,1
b1677,1755445,1755681,1
b1678,1755745,1756749,-1
b1679,1756898,1757314,-1
b1680,1757327,1758547,-1
b1681,1758544,1759815,-1
b1682,1759790,1760536,-1
b1683,1760546,1762033,-1
b1684,1762042,1762410,-1
b1685,1762958,1763146,-1
b1686,1763246,1763656,-1
b1687,1763653,1766709,-1
b1688,1767098,1768210,1
b1689,1768639,1768995,1
b1690,1769095,1770309,1
b1691,1770536,1771801,1
b1692,1771813,1772679,1
b1693,1772710,1773468,1
b1694,1773611,1775206,1
b1695,1775220,1776371,1
b1696,1776414,1777325,-1
b1697,1777641,1778405,1
b1698,1778425,1779363,1
b1699,1779419,1780708,1
b1700,1780705,1780998,1
b1701,1781055,1782701,1
b1702,1782758,1785136,-1
b1703,1785469,1786302,1
b1704,1786459,1787505,1
b1705,1787637,1787828,1
b1706,1787832,1789268,-1
b1707,1789331,1790044,-1
b1708,1790291,1790755,-1
b1709,1790833,1791582,-1
b1710,1791582,1792133,-1
b1711,1792196,1793176,-1
b1712,1793277,1793576,-1
b1713,1793581,1795968,-1
b1714,1795983,1796966,-1
b1715,1797250,1797294,-1
b1716,1797417,1797773,-1
b1717,1797826,1798023,-1
b1718,1798120,1798662,-1
b1719,1798666,1800594,-1
b4494,1801118,1803017,1
b4535,1803189,1803296,1
b1722,1803349,1804107,-1
b1723,1804394,1805323,1
b1724,1805424,1805714,1
b1725,1805820,1806680,1
b1726,1806721,1807257,-1
b1727,1807404,1808072,1
b1728,1808235,1808825,1
b1729,1808958,1810349,1
b1730,1810353,1811156,-1
b1731,1811445,1811687,-1
b1732,1811891,1814152,1
b1733,1814410,1815159,-1
b1734,1815172,1816524,-1
b1735,1816629,1817471,-1
b1736,1817479,1817829,-1
b1737,1817880,1819238,-1
b1738,1819323,1819643,-1
b1739,1819942,1820280,-1
b1740,1820482,1821309,1
b1741,1821539,1822426,1
b1742,1822386,1822961,-1
b1743,1823164,1823649,-1
b1744,1823979,1824947,-1
b1745,1824940,1826283,-1
b1746,1826280,1827758,-1
b1747,1827755,1828789,-1
b1748,1828786,1830006,-1
b1749,1830452,1831258,1
b1750,1831425,1832135,1
b1751,1832140,1832817,1
b1752,1832832,1833539,1
b1753,1833539,1834087,1
b1754,1834097,1835263,1
b1755,1835236,1836771,1
b1756,1836771,1837424,1
b1757,1837491,1838798,1
b1758,1838807,1839427,-1
b1759,1839514,1839921,1
b1760,1839887,1840159,-1
b1761,1840395,1841738,1
b1762,1841855,1842895,-1
b1763,1843023,1844984,-1
b1764,1844989,1846032,-1
b1765,1846149,1846700,-1
b1766,1846861,1848717,1
b1767,1848884,1849900,1
b1768,1849911,1850552,1
b1769,1850645,1852003,-1
b1770,1852120,1852878,-1
b1771,1853015,1853995,-1
b1772,1854005,1854952,-1
b1773,1854957,1855793,-1
b1774,1855814,1856857,-1
b1775,1856874,1858253,-1
b1776,1858280,1859356,-1
b1777,1859726,1859998,-1
b1778,1860040,1860453,-1
b1779,1860795,1861790,1
b1780,1861874,1862758,1
b1781,1862806,1863660,-1
b1782,1863750,1864496,-1
b1783,1864932,1866866,1
b1784,1866979,1868262,1
b1785,1868409,1869884,1
b1786,1870065,1871555,1
b1787,1871598,1872101,1
b1788,1872102,1872206,-1
b1789,1872376,1872822,1
b1790,1872779,1873600,-1
b1791,1873697,1874878,1
b1792,1874933,1875280,1
b1793,1875302,1875556,-1
b1794,1875739,1876764,1
b4676,1876797,1876895,1
b4675,1876898,1876972,1
b1795,1877031,1877279,-1
b1796,1877427,1877609,-1
b1797,1877613,1877972,-1
b1798,1878145,1878783,-1
b1799,1878910,1879833,-1
b1800,1879936,1881021,1
b1801,1881212,1882657,1
b1802,1882689,1883813,1
b1803,1883869,1884834,1
b1804,1884888,1886015,-1
b1805,1886085,1887770,-1
b1806,1887975,1888556,-1
b1807,1888596,1889291,-1
b1808,1889349,1891259,-1
b1809,1891391,1891735,1
b1810,1892157,1892456,1
b1811,1892576,1892755,-1
b1812,1892829,1894190,1
b1813,1894194,1894772,1
b1814,1894956,1896320,1
b1815,1896451,1898049,1
b1816,1898053,1899609,-1
b1817,1900072,1901043,1
b1818,1901106,1901906,1
b1819,1901919,1902770,1
b1820,1902825,1903283,1
b1821,1903712,1904278,1
b1822,1904275,1905084,-1
b1823,1905250,1905459,-1
b1824,1905472,1905615,-1
b1825,1906285,1906572,-1
b1826,1906647,1906790,-1
b4536,1906949,1907188,1
b1827,1907332,1908123,-1
b1828,1908300,1909673,1
b1829,1909719,1910600,-1
b1830,1910792,1912840,-1
b1831,1912860,1913558,-1
b1832,1913655,1914152,-1
b1833,1914282,1915565,1
b1834,1915534,1918167,1
b1835,1918247,1919686,1
b1836,1919804,1920040,1
b1837,1920145,1920336,1
b1838,1920337,1920993,-1
b1839,1921389,1921730,-1
b1840,1921743,1922615,-1
b1841,1922619,1922993,-1
b1842,1923132,1923362,1
b1843,1923464,1924120,1
b1844,1924144,1924806,1
b1845,1924803,1926863,-1
b1846,1927072,1927731,-1
b1847,1928058,1928414,-1
b1848,1928481,1928771,-1
b1849,1928905,1930083,1
b1850,1930139,1930780,-1
b1851,1930817,1932628,-1
b1852,1932863,1934338,-1
b1853,1934676,1935545,1
b1854,1935673,1937115,1
b1855,1937246,1938217,-1
b1856,1938337,1939659,-1
b1857,1939675,1940607,-1
b1858,1940686,1941441,1
b1859,1941438,1942223,1
b1860,1942370,1943380,-1
b1861,1943389,1944000,-1
b4677,1944139,1944204,-1
b1862,1944275,1944877,1
b1863,1944879,1945400,-1
b1864,1945435,1946175,-1
b1865,1946204,1946656,-1
b1866,1946774,1948546,-1
b1867,1948856,1949422,1
b1868,1949419,1950237,1
b1869,1950290,1950685,1
b1870,1950726,1951469,1
b1871,1951466,1952437,1
b1872,1952602,1955031,-1
b1873,1955056,1956156,-1
b1874,1956544,1957290,-1
b1875,1957304,1957870,-1
b1876,1958086,1959819,1
b1877,1959996,1960484,1
b1878,1960604,1960996,-1
b1879,1960996,1963074,-1
b1880,1963067,1964215,-1
b1881,1964417,1965061,-1
b1882,1965072,1965461,-1
b1883,1965476,1966525,-1
b1884,1966528,1967388,-1
b1885,1967407,1969008,-1
b1886,1969054,1970715,-1
b1887,1970860,1971363,-1
b1888,1971384,1973348,-1
b1889,1973353,1974279,-1
b1890,1974276,1975163,-1
b1891,1975290,1975868,-1
b1892,1975871,1976221,-1
b1893,1976542,1977045,-1
b1894,1976964,1977239,-1
b1895,1977777,1978205,1
b1896,1978212,1979636,-1
b1897,1979611,1980411,-1
b4460,1980578,1981564,-1
b1900,1981579,1983093,-1
b1901,1983163,1984152,-1
b1902,1984949,1985452,1
b4537,1985531,1985782,-1
b4663,1985897,1985983,-1
b1904,1986246,1986569,1
b1905,1986740,1987237,1
b1906,1987275,1987514,-1
b1907,1987705,1988916,1
b1908,1988978,1989643,-1
b1912,1990293,1990841,-1
b1913,1990898,1992730,-1
b1914,1992727,1993383,-1
b1915,1993842,1994066,1
b1916,1994134,1994856,-1
b1917,1995086,1995838,-1
b1918,1995835,1996503,-1
b1919,1996518,1997504,-1
b1920,1997609,1998409,-1
b1921,1998497,1999048,-1
b1922,1999094,1999813,-1
b1923,2000134,2001630,-1
b1924,2001896,2003302,1
b1925,2003327,2003737,1
b1926,2003737,2004102,1
b1927,2004180,2005667,1
b1928,2005701,2006114,-1
b1929,2006301,2007506,1
b1930,2007503,2007736,1
b1931,2007845,2008513,1
b1932,2008624,2009103,1
b4495,2009247,2010375,-1
b1936,2010526,2010687,1
b1937,2010724,2011038,-1
b1938,2011253,2012911,1
b1939,2012904,2013899,1
b1940,2013892,2014578,1
b1941,2014578,2015951,1
b1942,2015970,2016413,1
b1943,2016410,2017537,1
b1944,2017642,2018106,1
b1945,2018111,2019115,1
b1946,2019112,2019525,1
b1947,2019528,2019893,1
b1948,2019893,2020630,1
b1949,2020640,2020909,1
b1950,2020917,2021702,1
b1951,2021992,2022615,1
b1952,2022659,2022847,-1
b1953,2023010,2023237,1
b1955,2023535,2024350,1
b1956,2024347,2026041,-1
b1957,2026212,2026394,-1
b1958,2026473,2027390,-1
b1959,2027563,2028483,1
b1960,2028472,2028942,-1
b1961,2028923,2030341,-1
b1962,2030408,2031103,-1
b1963,2031143,2031508,-1
b4496,2032075,2033267,1
b1967,2033859,2034710,1
b1968,2034818,2036176,-1
b1969,2036176,2036847,-1
b1970,2036980,2037393,1
b1971,2037502,2038506,1
b1972,2038507,2039142,1
b1973,2039399,2040049,1
b1974,2040392,2040922,1
b1976,2041675,2042472,1
b1978,2042962,2050038,1
b4497,2050300,2051352,-1
b1981,2051667,2052983,1
b1982,2053085,2054539,1
b1983,2054882,2055598,1
b1985,2056227,2057714,-1
b1987,2057988,2058938,-1
b1988,2059040,2059957,-1
b1990,2060415,2061347,-1
b1991,2061412,2062491,-1
b1992,2062503,2063246,-1
b1993,2063243,2063788,-1
b4639,2064092,2064178,-1
b1994,2064329,2065345,-1
b4640,2065384,2065916,-1
b4641,2066285,2066443,-1
b4582,2066659,2068498,1
b1996,2066976,2067881,-1
b1997,2067839,2068204,-1
b1999,2068684,2069235,1
b2000,2069563,2072682,1
b2001,2072803,2074335,1
b2002,2074332,2074778,1
b2003,2074841,2075062,1
b2004,2075136,2075504,1
b2005,2075593,2075967,1
b2006,2075964,2076131,1
b4642,2076573,2076701,-1
b4538,2076770,2076955,1
b2007,2077056,2077385,-1
b2008,2077557,2078615,-1
b2009,2078813,2079286,-1
b2010,2079405,2080571,-1
b2011,2080780,2082207,1
b2012,2082250,2082477,-1
b2013,2082491,2083549,-1
b2014,2083728,2085086,-1
b4678,2085076,2085138,-1
b2015,2085353,2086282,-1
b2016,2086328,2087152,-1
b4539,2087235,2087489,-1
b2017,2087486,2087737,-1
b2018,2088020,2088070,1
b2019,2088216,2089115,1
b2020,2089121,2090425,1
b2021,2090422,2091492,1
b2022,2091492,2092559,1
b2023,2092559,2093149,1
b2024,2093149,2093886,1
b2025,2093868,2094644,1
b2026,2094638,2095249,1
b2027,2095345,2096325,-1
b2028,2096471,2097637,-1
b2029,2097886,2099292,-1
b4571,2099420,2101413,-1
b2030,2099919,2100935,-1
b2032,2101415,2102533,-1
b2033,2102518,2103108,-1
b2034,2103089,2104081,-1
b2035,2104084,2105250,-1
b2036,2105250,2106353,-1
b2037,2106361,2107608,-1
b2038,2107605,2108162,-1
b2039,2108162,2109043,-1
b2040,2109101,2110000,-1
b2041,2110000,2111085,-1
b2042,2111458,2112351,-1
b2043,2112526,2113920,-1
b2044,2113931,2115151,-1
b2045,2115148,2116428,-1
b2046,2116704,2118182,-1
b2047,2118184,2119578,-1
b2048,2119633,2121003,-1
b2049,2121108,2122544,-1
b2050,2122547,2123770,-1
b2051,2123767,2124246,-1
b2052,2124249,2125214,-1
b2053,2125217,2126338,-1
b2054,2126364,2126912,-1
b2055,2126928,2127674,-1
b2056,2127685,2128902,-1
b2057,2128877,2130094,-1
b2058,2130091,2130579,-1
b2059,2130582,2131421,-1
b2060,2131514,2133676,-1
b2061,2133679,2134122,-1
b2062,2134128,2135267,-1
b2063,2135926,2137509,1
b2064,2137783,2139636,-1
b2065,2139658,2140239,-1
b2066,2140331,2140972,-1
b2067,2141290,2144607,1
b2068,2144716,2145564,-1
b2069,2145698,2147050,1
b2070,2147063,2149009,-1
b2071,2149209,2149670,1
b2072,2149735,2150496,-1
b2073,2150493,2151152,-1
b4667,2151373,2151432,-1
